index,NORMALIZED PEDESTRIAN POSITION X,NORMALIZED PEDESTRIAN POSITION Y,NORMALIZED PEDESTRIAN DIRECTION,NORMALIZED PEDESTRIAN SPEED,NORMALIZED CAR SPEED,TTC
25129,4.663760335064265,-1.0,92.62,3.5,6.0,0.5730496453900709
25129,4.657531639795003,-1.0,92.62,3.5,6.0,0.7527950310559006
25250,5.0,-0.9740550314690493,93.14,3.5,6.0,1.0049751243781095
25240,5.0,-0.5297164299324069,93.14,3.5,6.0,1.0049751243781095
25240,4.5762996857119,-0.5762996857119004,93.14,3.5,6.0,0.8928176795580111
25250,4.5374922282438055,-1.0,93.14,3.5,6.0,0.5730496453900709
25249,4.9539217002218185,-0.9539217002218188,93.14,3.5,6.0,0.8928176795580111
25249,4.373481946091484,-1.0,93.14,3.5,6.0,0.7527950310559006
25250,4.706842746703308,-1.0,93.14,3.5,6.0,0.899010989010989
25249,4.022740962688503,-1.0,93.14,3.5,6.0,0.7527950310559006
25250,4.9998618954870295,-0.9998618954870298,93.14,3.5,6.0,0.8928176795580111
25249,4.093450081946554,-1.0,93.14,3.5,6.0,0.7527950310559006
25007,4.471152108601039,-1.0,92.09,3.5,6.0,0.7527950310559006
25008,4.510171096693085,-1.0,92.09,3.5,6.0,0.8928176795580111
25006,5.0,-0.8834954270562713,92.09,3.5,6.0,1.0049751243781095
24998,4.551785815477116,-0.5517858154771158,92.09,3.5,6.0,0.8928176795580111
25007,4.141343104345742,-1.0,92.09,3.5,6.0,0.7527950310559006
25005,4.847359770273725,-0.8473597702737249,92.09,3.5,6.0,0.8928176795580111
25004,5.0,-0.7974442288983213,92.09,3.5,6.0,1.0049751243781095
25006,3.8040201254759305,-1.0,92.09,3.5,6.0,0.5730496453900709
25002,4.708525907392038,-0.7085259073920376,92.09,3.5,6.0,0.8928176795580111
25008,4.847459489795731,-1.0,92.09,3.5,6.0,0.8928176795580111
25976,4.64747456207016,-1.0,92.62,4.0,6.0,1.1353043478260871
25967,4.902337066920308,-0.597662933079692,92.62,4.0,6.0,1.1233480176211454
25973,3.0520430388494493,-1.0,92.62,4.0,6.0,0.40157480314960625
25966,4.960762510948451,-0.5392374890515481,92.62,4.0,6.0,1.1233480176211454
25976,4.552930526185613,-1.0,92.62,4.0,6.0,1.1353043478260871
25976,4.774273748547294,-1.0,92.62,4.0,6.0,1.1353043478260871
25975,4.504750180237222,-0.9952498197627784,92.62,4.0,6.0,1.1233480176211454
25973,3.078122360123097,-1.0,92.62,4.0,6.0,0.40157480314960625
25975,4.512039660655976,-0.9879603393440239,92.62,4.0,6.0,1.1233480176211454
25974,3.7395484776203403,-1.0,92.62,4.0,6.0,0.6710526315789473
14999,4.482702711726158,-1.0,92.62,3.0,4.0,1.368774193548387
14998,3.931509303623638,-1.0,92.62,3.0,4.0,1.2271874999999999
14998,3.794191543892887,-1.0,92.62,3.0,4.0,1.368774193548387
14997,3.53667035262112,-0.9877765491262934,92.62,3.0,4.0,1.4471794871794874
14997,3.369380576074996,-1.0,92.62,3.0,4.0,0.6710526315789473
14998,3.504401239693271,-1.0,92.62,3.0,4.0,1.2271874999999999
14997,3.113186946023957,-1.0,92.62,3.0,4.0,0.6710526315789473
14990,4.861805215015405,-0.5460649283281984,92.62,3.0,4.0,1.4471794871794874
14999,4.089274010139216,-1.0,92.62,3.0,4.0,1.368774193548387
14998,3.508779328418197,-1.0,92.62,3.0,4.0,1.4730245231607628
15599,3.7601635609993838,-0.8099591097501541,91.57,3.5,4.0,1.6937770382695507
15600,3.2861707892784464,-0.9046097369071846,91.57,3.5,4.0,1.6246706586826347
15602,3.3404815790050613,-1.0,91.57,3.5,4.0,1.368774193548387
15597,4.375690897382209,-0.6560772756544477,91.57,3.5,4.0,1.6937770382695507
15602,3.0254045317557328,-1.0,91.57,3.5,4.0,1.368774193548387
15602,3.2982670730282013,-1.0,91.57,3.5,4.0,1.368774193548387
15603,3.5641339852476976,-1.0,91.57,3.5,4.0,1.6616727272727272
15604,4.052946487990564,-1.0,91.57,3.5,4.0,1.6616727272727272
15596,4.033466440508533,-0.6555111864971555,91.57,3.5,4.0,1.6246706586826347
15603,3.7601295154196617,-1.0,91.57,3.5,4.0,1.6616727272727272
15119,3.7302586468912278,-1.0,93.14,3.0,4.0,1.2334883720930234
15118,3.604118864691669,-0.9652937117694437,93.14,3.0,4.0,1.4471794871794874
15121,4.998604959720055,-1.0,93.14,3.0,4.0,1.4938582677165353
15115,4.218720900191238,-0.7604263666029206,93.14,3.0,4.0,1.4471794871794874
15119,3.5619095766388837,-1.0,93.14,3.0,4.0,1.4938582677165353
15120,4.34127404437046,-1.0,93.14,3.0,4.0,1.3794285714285714
15116,4.002602192805463,-0.8324659357315123,93.14,3.0,4.0,1.4471794871794874
15118,3.3123624455949736,-1.0,93.14,3.0,4.0,0.6710526315789473
15121,4.696601234162317,-1.0,93.14,3.0,4.0,1.4938582677165353
15119,3.8399597308232365,-1.0,93.14,3.0,4.0,1.2334883720930234
26096,4.405808748165282,-1.0,93.14,4.0,6.0,0.8710112359550561
26096,4.019888147882361,-1.0,93.14,4.0,6.0,0.40157480314960625
26091,4.759747311323559,-0.7402526886764411,93.14,4.0,6.0,1.1233480176211454
26096,4.112383033018212,-1.0,93.14,4.0,6.0,0.8710112359550561
26096,4.3907004430517045,-1.0,93.14,4.0,6.0,0.8710112359550561
26096,4.499010322568031,-1.0,93.14,4.0,6.0,0.6710526315789473
26097,4.7346100859746825,-1.0,93.14,4.0,6.0,1.1392207792207794
26096,4.153736401218648,-1.0,93.14,4.0,6.0,0.8710112359550561
26096,4.487394521172936,-1.0,93.14,4.0,6.0,0.8710112359550561
26096,4.4898298016030385,-1.0,93.14,4.0,6.0,0.40157480314960625
27427,4.399861640968352,-1.0,91.57,5.0,6.0,1.4730245231607628
27419,4.716663901642113,-0.594445366119296,91.57,5.0,6.0,1.4488636363636365
27426,3.682769310645319,-1.0,91.57,5.0,6.0,1.4730245231607628
27426,3.7985333635201974,-1.0,91.57,5.0,6.0,1.4730245231607628
27428,4.788024889255231,-1.0,91.57,5.0,6.0,1.4730245231607628
27427,4.015204483683234,-1.0,91.57,5.0,6.0,1.3709324758842445
27422,4.1692061662793805,-0.7769312779068731,91.57,5.0,6.0,1.4488636363636365
27427,4.495634745895399,-1.0,91.57,5.0,6.0,1.4730245231607628
27427,4.4045317505288555,-1.0,91.57,5.0,6.0,1.3709324758842445
27426,3.6481277013128954,-1.0,91.57,5.0,6.0,1.2271874999999999
26701,4.445729388561504,-1.0,92.09,4.5,6.0,1.1693723849372386
26702,4.9005995230444945,-1.0,92.09,4.5,6.0,1.2805839416058393
26694,4.742014028967411,-0.6289929855162948,92.09,4.5,6.0,1.2635820895522387
26699,3.0606235935020156,-1.0,92.09,4.5,6.0,0.49866666666666665
26700,3.6219749707810807,-1.0,92.09,4.5,6.0,0.8087573964497041
26701,4.334015730080015,-1.0,92.09,4.5,6.0,1.1693723849372386
26700,3.588506386808888,-1.0,92.09,4.5,6.0,0.8087573964497041
26700,3.7539420344961254,-1.0,92.09,4.5,6.0,0.49866666666666665
26699,3.18861900459871,-1.0,92.09,4.5,6.0,0.49866666666666665
26695,4.578807898395111,-0.7105960508024447,92.09,4.5,6.0,1.2635820895522387
26817,4.53755002440666,-0.73122498779667,92.62,4.5,6.0,1.2712267657992564
26821,3.998082863029902,-1.0,92.62,4.5,6.0,0.8191812865497077
26822,4.068024727889974,-1.0,92.62,4.5,6.0,1.3022142857142858
26821,4.025208527196441,-0.9873957364017795,92.62,4.5,6.0,1.2712267657992564
26818,4.426179079319385,-0.7869104603403072,92.62,4.5,6.0,1.2712267657992564
26822,4.485578284538081,-1.0,92.62,4.5,6.0,1.1832231404958677
26820,3.259634508744594,-1.0,92.62,4.5,6.0,0.5112408759124089
26821,3.9892444410636116,-1.0,92.62,4.5,6.0,0.8191812865497077
26823,4.518649886780249,-1.0,92.62,4.5,6.0,1.3022142857142858
26819,4.222543687153165,-0.8887281564234172,92.62,4.5,6.0,1.2712267657992564
27541,4.078859793062232,-0.710570103468884,92.09,5.0,6.0,1.3574172185430464
27547,3.7009343341196868,-1.0,92.09,5.0,6.0,1.2501526717557252
27546,3.3883143671675127,-1.0,92.09,5.0,6.0,0.6822077922077923
27548,4.033900572723955,-1.0,92.09,5.0,6.0,1.4010559006211178
27547,3.563817753877712,-1.0,92.09,5.0,6.0,1.2501526717557252
27546,3.254159229703315,-1.0,92.09,5.0,6.0,0.6822077922077923
27540,4.7926275324247,-0.5691241558584332,92.09,5.0,6.0,1.4572159090909091
27539,4.884087223410728,-0.5386375921964239,92.09,5.0,6.0,1.4572159090909091
27546,3.4092915370463794,-1.0,92.09,5.0,6.0,0.6822077922077923
27547,3.569585103465338,-1.0,92.09,5.0,6.0,1.2501526717557252
15715,4.3992172841307475,-0.5335942386230841,92.09,3.5,4.0,1.6364870259481037
15720,3.824333068060888,-0.793916732984778,92.09,3.5,4.0,1.709289256198347
15716,3.709835678641103,-0.6450821606794486,92.09,3.5,4.0,1.5321890547263683
15723,3.1182445627030866,-1.0,92.09,3.5,4.0,1.394858934169279
15724,3.9932267800182872,-1.0,92.09,3.5,4.0,1.5997396963123645
15719,3.563885184434406,-0.8120382718551981,92.09,3.5,4.0,1.6364870259481037
15724,3.5382627258864114,-1.0,92.09,3.5,4.0,1.5997396963123645
15723,3.3305977929803814,-1.0,92.09,3.5,4.0,1.394858934169279
15723,3.2606867555080497,-1.0,92.09,3.5,4.0,1.394858934169279
15724,3.6571741950418,-1.0,92.09,3.5,4.0,1.5997396963123645
26944,4.887565496959288,-1.0,93.14,4.5,6.0,1.3340689655172415
26942,3.815593651636264,-1.0,93.14,4.5,6.0,0.5124637681159421
26943,4.042010671409644,-1.0,93.14,4.5,6.0,1.2006504065040648
26936,4.668018335154901,-0.6659908324225494,93.14,4.5,6.0,1.2788148148148148
26942,3.807558430895169,-1.0,93.14,4.5,6.0,0.8223255813953488
26942,3.8153004307056775,-1.0,93.14,4.5,6.0,0.5124637681159421
26942,3.536684463871282,-1.0,93.14,4.5,6.0,0.8223255813953488
26942,3.778469866248952,-1.0,93.14,4.5,6.0,0.5124637681159421
26943,4.118356219164491,-1.0,93.14,4.5,6.0,1.2006504065040648
26942,3.6289699498194485,-1.0,93.14,4.5,6.0,0.5124637681159421
15844,3.352899281823038,-1.0,92.62,3.5,4.0,1.4437499999999999
15844,3.09138023955586,-1.0,92.62,3.5,4.0,1.4437499999999999
15844,3.3199274901995968,-1.0,92.62,3.5,4.0,1.4437499999999999
15840,3.9346442274859177,-0.7663389431285206,92.62,3.5,4.0,1.7483253588516747
15839,3.450270193034515,-0.7748649034827424,92.62,3.5,4.0,1.5528535980148883
15844,3.2990527147258617,-1.0,92.62,3.5,4.0,1.4437499999999999
15839,4.195500263302038,-0.7011249341744905,92.62,3.5,4.0,1.7483253588516747
15844,3.1260891062428464,-1.0,92.62,3.5,4.0,1.4437499999999999
15842,3.4206284791176795,-0.8948428802205801,92.62,3.5,4.0,1.7483253588516747
15844,3.019870137694693,-1.0,92.62,3.5,4.0,1.4437499999999999
27663,4.291133849943519,-0.7362887166854936,92.62,5.0,6.0,1.4869859154929579
27664,3.923337134310187,-0.7883314328449066,92.62,5.0,6.0,1.3832131147540982
27667,3.2639545647685373,-1.0,92.62,5.0,6.0,0.6886624203821656
27668,3.6472202011757817,-1.0,92.62,5.0,6.0,1.296849816849817
27663,4.2870137805333615,-0.7376620731555461,92.62,5.0,6.0,1.4869859154929579
27667,3.0236280652235266,-1.0,92.62,5.0,6.0,0.6886624203821656
27665,3.633202144616427,-0.8667978553835729,92.62,5.0,6.0,1.2387450980392158
27662,4.158919991852795,-0.6705400040736029,92.62,5.0,6.0,1.3832131147540982
27667,3.5484042819820596,-0.9838652393393135,92.62,5.0,6.0,1.4869859154929579
27667,3.432238504315321,-1.0,92.62,5.0,6.0,0.6886624203821656
15960,3.2386879326612137,-0.7613120673387863,93.14,3.5,4.0,1.3976470588235295
15954,4.2065649861996945,-0.3967175069001527,93.14,3.5,4.0,1.7731343283582093
15957,3.3743433797705,-0.6256566202295002,93.14,3.5,4.0,1.3976470588235295
15964,3.0946640120224176,-0.9684453293258608,93.14,3.5,4.0,1.71395793499044
15961,3.646879297737582,-0.784373567420806,93.14,3.5,4.0,1.71395793499044
15959,4.078190778494376,-0.6406030738352079,93.14,3.5,4.0,1.71395793499044
15961,3.4360155111524766,-0.7819922444237617,93.14,3.5,4.0,1.7731343283582093
15960,3.2281220431071427,-0.7718779568928575,93.14,3.5,4.0,1.3976470588235295
15963,3.3736602066898995,-0.8754465977700335,93.14,3.5,4.0,1.71395793499044
15964,3.0309925003676845,-0.9845037498161577,93.14,3.5,4.0,1.5854187192118225
27784,4.262802065197233,-0.7457326449342556,93.14,5.0,6.0,1.5217728531855954
27784,4.034377579571903,-0.7328112102140487,93.14,5.0,6.0,1.4085064935064935
27785,3.93728830378245,-0.781355848108775,93.14,5.0,6.0,1.4085064935064935
27782,4.2012067364916055,-0.6493966317541975,93.14,5.0,6.0,1.4085064935064935
27788,3.294474939553086,-1.0,93.14,5.0,6.0,0.7040993788819876
27788,3.532810179702471,-0.9671898202975288,93.14,5.0,6.0,1.2589922480620155
27782,4.22645357326674,-0.6367732133666298,93.14,5.0,6.0,1.4085064935064935
27783,4.5391917328846585,-0.6536027557051138,93.14,5.0,6.0,1.5217728531855954
27786,3.878069777946355,-0.8739767406845484,93.14,5.0,6.0,1.5217728531855954
27788,3.041715489066013,-1.0,93.14,5.0,6.0,0.7040993788819876
24534,4.0215562187667615,-1.5,90.0,3.5,6.0,0.7999999999999999
24533,3.6640701179080724,-1.5,90.0,3.5,6.0,0.7999999999999999
24535,4.757952073571637,-1.5,90.0,3.5,6.0,1.0909090909090908
24535,4.629946828505486,-1.5,90.0,3.5,6.0,0.7999999999999999
24535,4.626257976208344,-1.5,90.0,3.5,6.0,1.0909090909090908
24533,5.0,-1.3781911818223467,90.0,3.5,6.0,1.0909090909090908
24533,5.0,-1.3646562593191125,90.0,3.5,6.0,1.0909090909090908
24535,4.595869825057888,-1.5,90.0,3.5,6.0,0.9600000000000001
24535,4.668446770702445,-1.5,90.0,3.5,6.0,0.7999999999999999
24533,3.6266698604456726,-1.5,90.0,3.5,6.0,0.6000000000000001
11864,4.303964718299321,-1.5,90.0,1.5,4.0,0.9600000000000001
11862,3.070478115018977,-1.5,90.0,1.5,4.0,0.6000000000000001
11864,4.351086549369133,-1.5,90.0,1.5,4.0,0.7999999999999999
11864,4.1310829830897475,-1.5,90.0,1.5,4.0,0.7999999999999999
11865,4.820205791440312,-1.5,90.0,1.5,4.0,1.0909090909090908
11856,5.0,-1.0893313355892738,90.0,1.5,4.0,1.0909090909090908
11859,5.0,-1.2139133950385128,90.0,1.5,4.0,1.0909090909090908
11857,5.0,-1.0920934857612035,90.0,1.5,4.0,1.0909090909090908
11864,4.072960586409252,-1.5,90.0,1.5,4.0,0.6000000000000001
11865,4.8436425735382365,-1.5,90.0,1.5,4.0,1.0909090909090908
25360,4.953527135549372,-0.5,90.0,4.0,6.0,1.1111111111111112
25358,3.792280351111038,-0.5,90.0,4.0,6.0,0.7142857142857142
25357,3.199309998226357,-0.5,90.0,4.0,6.0,0.4166666666666667
25359,4.449398463729857,-0.5,90.0,4.0,6.0,0.4166666666666667
25360,4.845219766637677,-0.5,90.0,4.0,6.0,0.9375
25359,4.150925517758469,-0.5,90.0,4.0,6.0,0.7142857142857142
25360,4.753467748148294,-0.5,90.0,4.0,6.0,1.1111111111111112
25358,3.9235332418965276,-0.5,90.0,4.0,6.0,0.7142857142857142
25358,3.541232782899657,-0.5,90.0,4.0,6.0,0.4166666666666667
25359,4.100942047457195,-0.5,90.0,4.0,6.0,0.9375
12822,4.749663650854246,-1.0,90.52,2.0,4.0,0.4166666666666667
12822,4.505628241082226,-1.0,90.52,2.0,4.0,1.1111111111111112
12822,4.821939349323833,-1.0,90.52,2.0,4.0,0.7142857142857142
12821,4.146505769267453,-1.0,90.52,2.0,4.0,0.7142857142857142
12822,4.700800819381105,-1.0,90.52,2.0,4.0,1.1111111111111112
12822,4.577819633208368,-1.0,90.52,2.0,4.0,1.1111111111111112
12821,4.05478089132879,-1.0,90.52,2.0,4.0,0.9375
12821,4.3507256793359455,-1.0,90.52,2.0,4.0,0.7142857142857142
12817,5.0,-0.7526868209277635,90.52,2.0,4.0,1.875
12822,4.736641345266366,-1.0,90.52,2.0,4.0,1.1111111111111112
404,4.071265770593225,-1.5,91.57,0.0,2.0,0.9375
404,4.488324516369034,-1.5,91.57,0.0,2.0,1.1111111111111112
402,3.0368799678090728,-1.5,91.57,0.0,2.0,0.7142857142857142
405,4.560175823169356,-1.5,91.57,0.0,2.0,1.3636363636363635
404,4.3953082179654785,-1.5,91.57,0.0,2.0,0.9375
405,4.543056206413253,-1.5,91.57,0.0,2.0,1.3636363636363635
405,4.908156338430685,-1.5,91.57,0.0,2.0,1.3636363636363635
405,4.960077112829874,-1.5,91.57,0.0,2.0,1.3636363636363635
405,4.656005625530208,-1.5,91.57,0.0,2.0,1.3636363636363635
402,3.1246203812569666,-1.5,91.57,0.0,2.0,0.7142857142857142
25369,3.667183471538491,-1.0,90.0,4.0,6.0,0.4166666666666667
25369,3.661999898949184,-1.0,90.0,4.0,6.0,0.7142857142857142
25371,4.7484762509574665,-1.0,90.0,4.0,6.0,0.9375
25370,4.2160340801899485,-1.0,90.0,4.0,6.0,0.9375
25371,4.599606238526589,-1.0,90.0,4.0,6.0,0.7142857142857142
25370,4.480868659849332,-1.0,90.0,4.0,6.0,0.9375
25372,4.840921803408651,-1.0318156393182698,90.0,4.0,6.0,0.4166666666666667
25369,3.5025393719747515,-1.0,90.0,4.0,6.0,0.7142857142857142
25369,3.8301086333181176,-1.0,90.0,4.0,6.0,0.7142857142857142
25369,3.5213693100758903,-1.0,90.0,4.0,6.0,0.4166666666666667
12709,3.018224206392658,-1.5,90.0,2.0,4.0,0.4166666666666667
12711,4.448162726914686,-1.5,90.0,2.0,4.0,1.1111111111111112
12709,3.1215649399304293,-1.5,90.0,2.0,4.0,0.7142857142857142
12711,4.439997318509215,-1.5,90.0,2.0,4.0,1.1111111111111112
12711,4.4127791531782545,-1.5,90.0,2.0,4.0,1.1111111111111112
12710,3.6240255423420433,-1.5,90.0,2.0,4.0,0.7142857142857142
12710,3.785009815733498,-1.5,90.0,2.0,4.0,0.9375
12711,4.335744471534838,-1.5,90.0,2.0,4.0,1.1111111111111112
12710,3.936961846698594,-1.5,90.0,2.0,4.0,0.9375
12711,4.079624257944235,-1.5,90.0,2.0,4.0,1.1111111111111112
161,3.7537652046153744,-1.5,90.52,0.0,2.0,0.9375
162,4.356411782071191,-1.5,90.52,0.0,2.0,1.1111111111111112
163,4.66655985481529,-1.5,90.52,0.0,2.0,1.3636363636363635
159,2.9151061683356954,-1.5,90.52,0.0,2.0,0.4166666666666667
163,4.852396543414214,-1.5,90.52,0.0,2.0,1.3636363636363635
161,3.607608487484283,-1.5,90.52,0.0,2.0,0.9375
162,4.136825089069069,-1.5,90.52,0.0,2.0,1.1111111111111112
162,4.03814963627355,-1.5,90.52,0.0,2.0,1.1111111111111112
162,4.316234433059711,-1.5,90.52,0.0,2.0,1.1111111111111112
163,4.862888123245555,-1.5,90.52,0.0,2.0,1.3636363636363635
12811,4.750449883377255,-0.5,90.52,2.0,4.0,0.9375
12808,3.3998239400668844,-0.5,90.52,2.0,4.0,0.4166666666666667
12816,3.604880373710279,-0.8487799065724303,90.52,2.0,4.0,0.4166666666666667
12811,4.980973736661351,-0.5,90.52,2.0,4.0,0.7142857142857142
12815,3.8851857239936662,-0.7787035690015834,90.52,2.0,4.0,0.4166666666666667
12811,4.564959416185849,-0.5,90.52,2.0,4.0,1.1111111111111112
12810,4.359672107845733,-0.5,90.52,2.0,4.0,0.9375
12811,4.8532583938417275,-0.5,90.52,2.0,4.0,1.1111111111111112
12808,3.3586626518771023,-0.5,90.52,2.0,4.0,0.4166666666666667
12810,4.029366153593276,-0.5,90.52,2.0,4.0,0.4166666666666667
154,0.05372734569535226,-1.5,90.52,0.0,2.0,1.1111111111111112
154,0.18760524603376394,-1.5,90.52,0.0,2.0,1.1111111111111112
153,3.1516171581615655,-1.2053758713153817,90.52,0.0,2.0,1.875
154,0.17881381553940834,-1.5,90.52,0.0,2.0,1.1111111111111112
157,1.9064348873458452,-1.5,90.52,0.0,2.0,0.4166666666666667
155,0.6631662687608046,-1.5,90.52,0.0,2.0,1.3636363636363635
155,0.9999651874919258,-1.5,90.52,0.0,2.0,1.3636363636363635
157,1.8013745401111916,-1.5,90.52,0.0,2.0,0.4166666666666667
152,3.434189614506676,-1.1332262981866654,90.52,0.0,2.0,1.1111111111111112
156,1.2617197956424584,-1.5,90.52,0.0,2.0,0.4166666666666667
12692,4.701357164691928,-0.5746607088270179,90.0,2.0,4.0,0.4166666666666667
12690,4.728165627697072,-0.5,90.0,2.0,4.0,0.4166666666666667
12690,4.72706761571097,-0.5,90.0,2.0,4.0,0.7142857142857142
12694,3.9992891254849443,-0.7501777186287639,90.0,2.0,4.0,0.4166666666666667
12696,3.558033777574672,-0.860491555606332,90.0,2.0,4.0,0.4166666666666667
12690,4.67812045705166,-0.5,90.0,2.0,4.0,1.1111111111111112
12690,4.55289409731746,-0.5,90.0,2.0,4.0,0.7142857142857142
12696,3.5245923283975347,-0.8688519179006163,90.0,2.0,4.0,0.4166666666666667
12690,4.500838768291886,-0.5,90.0,2.0,4.0,0.9375
12688,3.792954094102155,-0.5,90.0,2.0,4.0,0.7142857142857142
140,4.439734932816348,-0.5,90.52,0.0,2.0,0.7142857142857142
139,3.750980833973553,-0.5,90.52,0.0,2.0,0.4166666666666667
147,3.4232556428521974,-0.8941860892869506,90.52,0.0,2.0,0.4166666666666667
141,4.740745172482535,-0.5,90.52,0.0,2.0,1.1111111111111112
140,4.115750208706333,-0.5,90.52,0.0,2.0,0.9375
141,4.7768296684780545,-0.5,90.52,0.0,2.0,0.4166666666666667
141,4.880091058816924,-0.5,90.52,0.0,2.0,1.1111111111111112
141,4.610837731150934,-0.5,90.52,0.0,2.0,1.1111111111111112
145,3.8710293974103376,-0.7822426506474156,90.52,0.0,2.0,0.4166666666666667
144,4.169588402066406,-0.7076028994833984,90.52,0.0,2.0,0.4166666666666667
12706,3.221564228555425,-1.355687154288915,90.0,2.0,4.0,0.4166666666666667
12701,4.899565656085165,-1.0,90.0,2.0,4.0,1.1111111111111112
12700,4.018623621576864,-1.0,90.0,2.0,4.0,0.7142857142857142
12704,3.9593968189372495,-1.20812063621255,90.0,2.0,4.0,0.4166666666666667
12707,2.823353149798665,-1.435329370040267,90.0,2.0,4.0,0.4166666666666667
12703,4.1718629241231895,-1.165627415175362,90.0,2.0,4.0,0.4166666666666667
12701,4.630908144214792,-1.0,90.0,2.0,4.0,0.9375
12698,3.2280866795090226,-1.0,90.0,2.0,4.0,0.4166666666666667
12701,4.86992145917529,-1.0,90.0,2.0,4.0,1.1111111111111112
12701,4.928930825915616,-1.0,90.0,2.0,4.0,0.4166666666666667
252,4.8462710697663764,-0.03843223255840594,91.05,0.0,2.0,0.4166666666666667
251,4.534460348648513,0.0,91.05,0.0,2.0,0.4166666666666667
249,3.7839911810272517,0.0,91.05,0.0,2.0,0.7142857142857142
248,3.350815710199896,0.0,91.05,0.0,2.0,0.4166666666666667
249,3.5992720563764014,0.0,91.05,0.0,2.0,0.4166666666666667
251,4.642764080066545,0.0,91.05,0.0,2.0,1.1111111111111112
251,4.819284085283937,0.0,91.05,0.0,2.0,0.9375
250,4.221876338941775,0.0,91.05,0.0,2.0,0.4166666666666667
255,3.9644494062326325,-0.25888764844184187,91.05,0.0,2.0,0.4166666666666667
252,4.918214926622815,-0.020446268344296414,91.05,0.0,2.0,0.4166666666666667
153,4.813238311808959,-1.0207512986878935,90.52,0.0,2.0,1.875
152,4.806528012098614,-1.0,90.52,0.0,2.0,0.9375
153,4.351737113029876,-1.0720292096633472,90.52,0.0,2.0,1.875
152,4.860221274903545,-1.0,90.52,0.0,2.0,1.1111111111111112
152,4.784458991800145,-1.0,90.52,0.0,2.0,1.1111111111111112
152,4.783909413771807,-1.0,90.52,0.0,2.0,1.1111111111111112
152,4.994601178296737,-1.0,90.52,0.0,2.0,0.9375
152,4.567961659221465,-1.0,90.52,0.0,2.0,1.1111111111111112
152,4.995755400990346,-1.0,90.52,0.0,2.0,0.7142857142857142
151,4.208441339123055,-1.0,90.52,0.0,2.0,0.9375
25469,4.451614493484947,0.0,90.52,4.0,6.0,0.4166666666666667
25470,4.956161507555202,0.0,90.52,4.0,6.0,1.1111111111111112
25470,4.759388275228192,0.0,90.52,4.0,6.0,1.1111111111111112
25471,4.746559712102359,-0.06336007197441018,90.52,4.0,6.0,0.4166666666666667
25470,4.978009880108283,0.0,90.52,4.0,6.0,1.1111111111111112
25467,3.425745561175547,0.0,90.52,4.0,6.0,0.4166666666666667
25470,4.963080353499114,0.0,90.52,4.0,6.0,1.1111111111111112
25470,4.514359168341973,0.0,90.52,4.0,6.0,0.9375
25474,3.9571568800412207,-0.2607107799896949,90.52,4.0,6.0,0.4166666666666667
25471,4.880375436838277,-0.029906140790430746,90.52,4.0,6.0,0.4166666666666667
395,1.5320521640498397,-1.3525639765643085,91.57,0.0,2.0,0.9375
394,2.414355084158284,-1.2265207022631022,91.57,0.0,2.0,0.9375
395,1.673877685704815,-1.332303187756455,91.57,0.0,2.0,0.9375
393,3.38098606228455,-1.0884305625307786,91.57,0.0,2.0,0.9375
394,3.9485136010072233,-1.0689357998740971,91.57,0.0,2.0,1.1111111111111112
398,1.3331479864793379,-1.5,91.57,0.0,2.0,1.4583333333333335
398,1.0384167522792018,-1.5,91.57,0.0,2.0,1.4583333333333335
393,3.710466472932603,-1.0413619324381995,91.57,0.0,2.0,0.9375
398,1.4564386683608048,-1.5,91.57,0.0,2.0,1.4583333333333335
396,2.3721164848699354,-1.2919870572366738,91.57,0.0,2.0,1.875
128,3.6959518124451503,0.0,90.52,0.0,2.0,0.4166666666666667
130,4.991211666712664,0.0,90.52,0.0,2.0,1.1111111111111112
132,4.615351644261551,-0.09616208893461231,90.52,0.0,2.0,0.4166666666666667
130,4.892098570192805,0.0,90.52,0.0,2.0,0.9375
129,4.250720217213146,0.0,90.52,0.0,2.0,0.9375
128,3.977665242017545,0.0,90.52,0.0,2.0,0.7142857142857142
128,3.877047912526362,0.0,90.52,0.0,2.0,0.7142857142857142
129,4.29504743535612,0.0,90.52,0.0,2.0,0.9375
129,4.3248013600731,0.0,90.52,0.0,2.0,0.9375
129,4.020788708965965,0.0,90.52,0.0,2.0,0.9375
26081,3.4593318264754,-0.3851670433811501,93.14,4.0,6.0,0.4166666666666667
26075,4.716972958476969,0.0,93.14,4.0,6.0,0.7142857142857142
26075,4.895249964438204,0.0,93.14,4.0,6.0,0.9375
26074,4.0327699999711175,0.0,93.14,4.0,6.0,0.4166666666666667
26076,4.992446610727769,-0.0018883473180578147,93.14,4.0,6.0,0.4166666666666667
26080,3.642908599368643,-0.3392728501578393,93.14,4.0,6.0,0.4166666666666667
26074,4.407205696167655,0.0,93.14,4.0,6.0,0.7142857142857142
26075,4.500761514708043,0.0,93.14,4.0,6.0,1.1111111111111112
26075,4.587679383534638,0.0,93.14,4.0,6.0,0.4166666666666667
26075,4.6180941339998265,0.0,93.14,4.0,6.0,0.9375
372,4.780918847136267,0.0,91.57,0.0,2.0,0.7142857142857142
370,3.6548487013974755,0.0,91.57,0.0,2.0,0.7142857142857142
372,4.78126069637052,0.0,91.57,0.0,2.0,0.7142857142857142
372,4.711036203296959,0.0,91.57,0.0,2.0,1.1111111111111112
